time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1386268200,"Foggy until morning, starting again in the evening.",clear-day,1386293586,1386331542,0.14,0,0,0,26.59,1386325800,12.07,1386369000,26.59,1386325800,12.07,1386369000,4.57,0.43,0.69,295,0,4,1386268200,2.41,11.57,1386289800,26.59,1386325800,11.57,1386289800,26.59,1386325800
1386354600,"Foggy until morning, starting again in the evening.",clear-day,1386380027,1386417951,0.18,0,0,0,26.59,1386405000,14.08,1386466200,26.59,1386405000,14.08,1386466200,6,0.49,0.5,187,4,4,1386394200,2.349,12.07,1386369000,26.59,1386405000,12.07,1386369000,26.59,1386405000
1386441000,Foggy throughout the day.,clear-day,1386466468,1386504361,0.21,0,0,0,27.57,1386495000,13.08,1386549000,27.57,1386495000,13.08,1386549000,7.63,0.49,0.53,160,0,4,1386441000,2.303,14.08,1386466200,27.57,1386495000,14.08,1386466200,27.57,1386495000
1386527400,"Foggy until morning, starting again in the evening.",clear-day,1386552908,1386590773,0.25,0,0,0,26.59,1386577800,12.58,1386639000,26.59,1386577800,12.58,1386639000,7.96,0.52,0.6,251,0,4,1386527400,2.444,13.08,1386549000,26.59,1386577800,13.08,1386549000,26.59,1386577800
1386613800,Foggy throughout the day.,clear-day,1386639348,1386677186,0.29,0,0,0,26.08,1386667800,12.58,1386725400,26.08,1386667800,12.58,1386725400,8.03,0.54,0.74,103,0,4,1386613800,2.295,12.58,1386639000,26.08,1386667800,12.58,1386639000,26.08,1386667800
1386700200,Foggy throughout the day.,clear-day,1386725787,1386763601,0.32,0,0,0,26.59,1386754200,13.08,1386801000,26.59,1386754200,13.08,1386801000,6.55,0.47,1.11,273,0,4,1386700200,2.572,12.58,1386725400,26.59,1386754200,12.58,1386725400,26.59,1386754200
1386786600,"Foggy until morning, starting again in the evening.",clear-day,1386812225,1386850017,0.35,0,0,0,25.57,1386833400,15.58,1386887400,25.57,1386833400,15.58,1386887400,6.73,0.45,1.63,319,0,4,1386847800,2.537,13.08,1386801000,25.57,1386833400,13.08,1386801000,25.57,1386833400
1386873000,Foggy throughout the day.,clear-day,1386898662,1386936435,0.38,0,0,0,26.08,1386919800,15.08,1386981000,26.08,1386919800,15.08,1386981000,7.08,0.45,2.04,301,0,4,1386873000,2.525,15.58,1386887400,26.08,1386919800,15.58,1386887400,26.08,1386919800
1386959400,Foggy throughout the day.,clear-day,1386985099,1387022854,0.42,0,0,0,27.08,1387013400,13.58,1387071000,27.08,1387013400,13.58,1387071000,8.07,0.49,2.11,312,0,4,1386959400,2.523,15.08,1386981000,27.08,1387013400,15.08,1386981000,27.08,1387013400
1387045800,"Foggy until morning, starting again in the evening.",clear-day,1387071535,1387109274,0.45,0,0,0,27.57,1387103400,11.57,1387161000,27.57,1387103400,11.57,1387161000,7.56,0.48,1.24,296,0,4,1387045800,2.624,13.58,1387071000,27.57,1387103400,13.58,1387071000,27.57,1387103400
1387132200,"Foggy until morning, starting again in the evening.",clear-day,1387157969,1387195695,0.48,0,0,0,27.08,1387186200,12.58,1387240200,27.08,1387186200,12.58,1387240200,8.2,0.57,0.81,237,0,4,1387132200,2.718,11.57,1387161000,27.08,1387186200,11.57,1387161000,27.08,1387186200
1387218600,Foggy throughout the day.,clear-day,1387244403,1387282118,0.51,0,0,0,25.57,1387272600,13.58,1387333800,25.57,1387272600,13.58,1387333800,8.27,0.52,1.38,261,0,4,1387218600,3.028,12.58,1387240200,25.57,1387272600,12.58,1387240200,25.57,1387272600
1387305000,Foggy in the morning and overnight.,clear-day,1387330836,1387368542,0.54,0,0,0,26.59,1387359000,13.58,1387402200,26.59,1387359000,13.58,1387402200,9.83,0.53,1.35,0,0,4,1387305000,4.065,13.58,1387333800,26.59,1387359000,13.58,1387333800,26.59,1387359000
1387391400,"Foggy until morning, starting again in the evening.",clear-day,1387417268,1387454968,0.57,0,0,0,23.08,1387445400,14.58,1387474200,23.08,1387445400,14.58,1387474200,9.36,0.64,1.69,281,0,4,1387391400,2.904,13.58,1387402200,23.08,1387445400,13.58,1387402200,23.08,1387445400
1387477800,Foggy throughout the day.,clear-day,1387503699,1387541394,0.6,0,0,0,18.58,1387531800,13.08,1387578600,18.58,1387531800,13.08,1387578600,12.55,0.72,1.76,0,0,4,1387477800,1.063,15.08,1387495800,34.59,1387560600,15.08,1387495800,34.59,1387560600
1387564200,Foggy throughout the day.,partly-cloudy-day,1387590129,1387627822,0.63,0,0,0,19.08,1387618200,13.48,1387668600,19.08,1387618200,13.48,1387668600,11.35,0.78,1.63,115,0.61,3,1387603800,1.133,13.08,1387578600,34.59,1387564200,13.08,1387578600,34.59,1387564200
1387650600,Foggy throughout the day.,partly-cloudy-day,1387676558,1387714251,0.66,0,0,0,20.58,1387704600,10.57,1387758600,20.58,1387704600,10.57,1387758600,11.1,0.76,1.48,77,0.3,0,1387679400,1.177,13.48,1387668600,20.58,1387704600,13.48,1387668600,20.58,1387704600
1387737000,Foggy throughout the day.,clear-day,1387762986,1387800681,0.69,0,0,0,20.58,1387794600,9.08,1387848600,20.58,1387794600,9.08,1387848600,8.23,0.7,1.3,300,0,0,1387737000,1.791,10.57,1387758600,20.58,1387794600,10.57,1387758600,20.58,1387794600
1387823400,"Foggy until morning, starting again in the evening.",clear-day,1387849412,1387887112,0.72,0,0,0,21.58,1387881000,8.58,1387938600,21.58,1387881000,8.58,1387938600,5.69,0.58,1.06,355,0,0,1387823400,2.436,9.08,1387848600,21.58,1387881000,9.08,1387848600,21.58,1387881000
1387909800,"Foggy until morning, starting again in the evening.",clear-day,1387935838,1387973544,0.75,0,0,0,22.08,1387963800,9.08,1388010600,22.08,1387963800,9.08,1388010600,2.51,0.49,0.83,49,0,0,1387938600,2.585,8.58,1387938600,22.08,1387963800,8.58,1387938600,22.08,1387963800
1387996200,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1388022262,1388059978,0.78,0,0,0,21.58,1388050200,13.58,1388089800,21.58,1388050200,13.58,1388089800,1.31,0.41,1.77,78,0.25,3,1388035800,3.164,9.08,1388010600,21.58,1388050200,9.08,1388010600,21.58,1388050200
1388082600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1388108685,1388146412,0.82,0,0,0,18.58,1388136600,8.58,1388183400,18.58,1388136600,8.58,1388183400,1.28,0.4,2.81,85,0.36,4,1388125800,3.222,11.07,1388169000,18.58,1388136600,11.07,1388169000,18.58,1388136600
1388169000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1388195107,1388232847,0.85,0,0,0,21.08,1388223000,8.08,1388284200,21.08,1388223000,8.08,1388284200,2.63,0.5,0.88,75,0.22,4,1388215800,2.894,8.58,1388183400,21.08,1388223000,8.58,1388183400,21.08,1388223000
1388255400,"Foggy until morning, starting again in the evening.",clear-day,1388281527,1388319284,0.89,0,0,0,21.08,1388313000,9.08,1388363400,21.08,1388313000,8.87,1388349000,-4.2,0.34,1.14,84,0,4,1388255400,2.914,8.08,1388284200,21.08,1388313000,8.08,1388284200,21.08,1388313000
1388341800,Foggy throughout the day.,partly-cloudy-day,1388367946,1388405721,0.93,0,0,0,17.08,1388388600,11.57,1388431800,17.08,1388388600,11.57,1388431800,1.26,0.48,3.45,91,0.44,4,1388385000,2.481,9.08,1388363400,17.08,1388388600,8.87,1388349000,17.08,1388388600
1388428200,Foggy throughout the day.,partly-cloudy-day,1388454364,1388492159,0.97,0,0,0,17.58,1388482200,8.58,1388539800,17.58,1388482200,8.58,1388539800,10.53,0.82,2.36,93,0.46,4,1388475000,1.282,11.57,1388431800,17.58,1388482200,11.57,1388431800,17.58,1388482200
1388514600,Foggy throughout the day.,partly-cloudy-day,1388540781,1388578598,0.01,0,0,0,18.58,1388568600,5.08,1388626200,18.58,1388568600,5.08,1388626200,5.28,0.62,1.51,55,0.3,4,1388557800,2.144,8.58,1388539800,18.58,1388568600,8.58,1388539800,18.58,1388568600
1388601000,"Foggy until morning, starting again in the evening.",clear-day,1388627196,1388665038,0.05,0,0,0,20.58,1388658600,7.08,1388712600,20.58,1388658600,7.08,1388712600,0.2,0.52,0.89,291,0,4,1388601000,2.345,5.08,1388626200,20.58,1388658600,5.08,1388626200,20.58,1388658600
1388687400,Foggy throughout the day.,partly-cloudy-day,1388713610,1388751478,0.09,0,0,0,19.58,1388741400,11.57,1388799000,19.58,1388741400,11.57,1388799000,1.07,0.46,0.62,140,0.55,3,1388727000,2.378,7.08,1388712600,19.58,1388741400,7.08,1388712600,19.58,1388741400
1388773800,Foggy throughout the day.,partly-cloudy-day,1388800022,1388837919,0.12,0,0,0,19.58,1388827800,11.57,1388871000,19.58,1388827800,11.57,1388871000,8.41,0.65,1.38,84,0.47,3,1388820600,2.042,11.57,1388799000,19.58,1388827800,11.57,1388799000,19.58,1388827800
1388860200,"Foggy until afternoon, starting again overnight.",partly-cloudy-day,1388886433,1388924361,0.16,0,0,0,19.58,1388917800,7.57,1388975400,19.58,1388917800,7.57,1388975400,12.16,0.87,1.14,219,0.57,3,1388907000,0.786,11.57,1388871000,19.58,1388917800,11.57,1388871000,19.58,1388917800
1388946600,Foggy throughout the day.,partly-cloudy-day,1388972843,1389010804,0.2,0,0,0,18.58,1389004200,7.08,1389058200,18.58,1389004200,7.08,1389058200,9.59,0.88,0.92,119,0.75,1,1388979000,0.55,7.57,1388975400,18.58,1389004200,7.57,1388975400,18.58,1389004200
1389033000,Foggy until evening.,clear-day,1389059251,1389097247,0.23,0,0,0,20.08,1389090600,8.08,1389148200,20.08,1389090600,8.08,1389148200,3.97,0.63,0.86,193,0,1,1389033000,1.549,7.08,1389058200,20.08,1389090600,7.08,1389058200,20.08,1389090600
1389119400,Foggy in the evening and overnight.,partly-cloudy-day,1389145658,1389183690,0.27,0,0,0,21.08,1389180600,14.58,1389205800,21.08,1389180600,14.58,1389205800,3.75,0.44,3.08,110,0.42,4,1389166200,3.139,8.08,1389148200,21.08,1389180600,8.08,1389148200,21.08,1389180600
1389205800,Foggy throughout the day.,partly-cloudy-day,1389232063,1389270135,0.3,0,0,0,19.58,1389259800,8.58,1389317400,19.58,1389259800,8.58,1389317400,6.08,0.54,3.11,74,0.5,4,1389252600,1.942,11.07,1389292200,19.58,1389259800,11.07,1389292200,19.58,1389259800
1389292200,Foggy throughout the day.,clear-day,1389318467,1389356579,0.33,0,0,0,18.58,1389346200,12.58,1389385800,18.58,1389346200,12.58,1389385800,6.25,0.64,1.04,100,0,4,1389292200,1.076,8.58,1389317400,18.58,1389346200,8.58,1389317400,18.58,1389346200
1389637800,Foggy in the evening and overnight.,clear-day,1389664069,1389702363,0.45,0,0,0,21.58,1389691800,10.57,1389749400,21.58,1389691800,10.57,1389749400,7.92,0.59,2.35,95,4,4,1389688200,2.748,9.98,1389659400,21.58,1389691800,9.98,1389659400,21.58,1389691800
1389724200,"Foggy until morning, starting again in the evening.",clear-day,1389750465,1389788809,0.48,0,0,0,21.08,1389778200,7.08,1389839400,21.08,1389778200,7.08,1389839400,8.42,0.69,1.79,103,0,4,1389753000,2.441,10.57,1389749400,21.08,1389778200,10.57,1389749400,21.08,1389778200
1389810600,Foggy throughout the day.,partly-cloudy-day,1389836860,1389875256,0.51,0,0,0,19.58,1389864600,9.08,1389915000,19.58,1389864600,7.67,1389922200,7.15,0.7,0.95,146,0.55,4,1389861000,1.379,7.08,1389839400,19.58,1389864600,7.08,1389839400,19.58,1389864600
1389897000,Foggy throughout the day.,partly-cloudy-day,1389923254,1389961703,0.54,0,0,0,14.58,1389947400,9.58,1390012200,14.58,1389947400,8.47,1390012200,9.55,0.86,3.43,96,0.54,4,1389947400,1.49,9.08,1389915000,14.58,1389947400,7.67,1389922200,14.58,1389947400
1389983400,Foggy throughout the day.,partly-cloudy-day,1390009646,1390048150,0.57,0,0,0,18.58,1390044600,9.58,1390098600,18.58,1390044600,7.96,1390098600,9.35,0.81,1.84,2,0.56,4,1390030200,1.969,9.58,1390012200,18.58,1390044600,8.47,1390012200,18.58,1390044600
1390069800,Foggy throughout the day.,partly-cloudy-day,1390096037,1390134598,0.6,0,0,0,18.58,1390127400,6.08,1390181400,18.58,1390127400,6.08,1390181400,9.25,0.82,2.22,82,0.44,4,1390116600,1.353,8.58,1390105800,18.58,1390127400,6.75,1390105800,18.58,1390127400
1390156200,Foggy throughout the day.,partly-cloudy-day,1390182426,1390221045,0.63,0,0,0,19.58,1390213800,14.08,1390271400,19.58,1390213800,14.08,1390271400,9.45,0.78,3,96,0.49,5,1390199400,2.421,6.08,1390181400,19.58,1390213800,6.08,1390181400,19.58,1390213800
1390242600,Foggy throughout the day.,partly-cloudy-day,1390268814,1390307493,0.67,0,0,0,15.58,1390293000,14.58,1390318200,15.71,1390293000,14.61,1390318200,13.18,0.91,4.07,90,0.8,3,1390289400,1.359,13.58,1390275000,15.58,1390293000,13.58,1390275000,15.71,1390293000
1390329000,Foggy throughout the day.,partly-cloudy-day,1390355201,1390393941,0.7,0,0,0,17.59,1390383000,14.58,1390437000,17.77,1390383000,14.58,1390437000,15.19,0.95,2.19,120,0.82,3,1390375800,2.401,14.58,1390329000,17.59,1390383000,14.61,1390329000,17.77,1390383000
1390415400,Foggy throughout the day.,partly-cloudy-day,1390441585,1390480388,0.73,0,0,0,20.58,1390473000,10.57,1390527000,20.58,1390473000,10.57,1390527000,13.66,0.82,1.21,111,0.45,4,1390462200,2.162,13.78,1390498200,20.58,1390473000,13.78,1390498200,20.58,1390473000
1390501800,Foggy throughout the day.,partly-cloudy-day,1390527969,1390566836,0.76,0,0,0,20.6,1390559400,13.08,1390591800,20.6,1390559400,13.08,1390591800,12.1,0.86,1.1,5,0.34,4,1390552200,1.473,10.57,1390527000,20.6,1390559400,10.57,1390527000,20.6,1390559400
1390588200,Foggy throughout the day.,partly-cloudy-day,1390614351,1390653283,0.8,0,0,0,20.08,1390645800,9.58,1390692600,20.08,1390645800,9.58,1390692600,12.18,0.84,1.78,186,0.38,4,1390635000,1.673,13.08,1390591800,20.08,1390645800,13.08,1390591800,20.08,1390645800
1390674600,Foggy in the morning and overnight.,clear-day,1390700732,1390739731,0.84,0,0,0,22.58,1390732200,10.57,1390782600,22.58,1390732200,10.57,1390782600,10.19,0.72,1.42,193,4,4,1390714200,2.783,9.58,1390692600,22.58,1390732200,9.58,1390692600,22.58,1390732200
1390761000,"Foggy until morning, starting again in the evening.",clear-day,1390787111,1390826178,0.87,0,0,0,24.57,1390811400,11.07,1390872600,24.57,1390811400,11.07,1390872600,9.8,0.7,1.14,0,4,4,1390825800,2.417,10.57,1390782600,24.57,1390811400,10.57,1390782600,24.57,1390811400
1390847400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1390873489,1390912625,0.91,0,0,0,25.07,1390894200,11.07,1390959000,25.07,1390894200,11.07,1390959000,6.84,0.55,1.43,0.54,5,4,1390894200,2.706,11.07,1390872600,25.07,1390894200,11.07,1390872600,25.07,1390894200
1390933800,Foggy in the morning and overnight.,partly-cloudy-day,1390959865,1390999072,0.95,0,0,0,24.57,1390984200,13.08,1391045400,24.57,1390984200,13.08,1391045400,7.15,0.52,1.48,161,0.64,1,1390966200,3.788,11.07,1390959000,24.57,1390984200,11.07,1390959000,24.57,1390984200
1391020200,Foggy in the morning and overnight.,clear-day,1391046240,1391085519,0.99,0,0,0,25.07,1391074200,12.07,1391128200,25.07,1391074200,12.07,1391128200,9.65,0.61,1.7,104,4,1,1391070600,3.012,13.08,1391045400,25.07,1391074200,13.08,1391045400,25.07,1391074200
1391106600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1391132614,1391171966,0.03,0,0,0,24.57,1391167800,10.57,1391218200,24.57,1391167800,10.57,1391218200,11.4,0.73,1.51,143,0.15,5,1391149800,2.625,12.07,1391128200,24.57,1391167800,12.07,1391128200,24.57,1391167800
1391193000,Foggy throughout the day.,partly-cloudy-day,1391218986,1391258412,0.07,0,0,0,22.58,1391250600,11.57,1391308200,22.58,1391250600,11.57,1391308200,11.58,0.77,3.02,106,0.41,5,1391243400,1.932,10.57,1391218200,22.58,1391250600,10.57,1391218200,22.58,1391250600
1391279400,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1391305357,1391344858,0.11,0,0,0,24.07,1391333400,12.07,1391391000,24.07,1391333400,12.07,1391391000,10.64,0.69,1.56,157,0.43,5,1391322600,2.613,11.57,1391308200,24.07,1391333400,11.57,1391308200,24.07,1391333400
1391365800,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1391391726,1391431304,0.14,0,0,0,25.57,1391423400,17.08,1391481000,25.57,1391423400,17.08,1391481000,11.88,0.72,0.83,192,0.4,5,1391409000,2.763,12.07,1391391000,25.57,1391423400,12.07,1391391000,25.57,1391423400
1391452200,Foggy in the morning and overnight.,partly-cloudy-day,1391478095,1391517750,0.18,0,0,0,27.08,1391502600,15.58,1391553000,27.08,1391502600,15.58,1391553000,9.36,0.49,1.61,300,0.3,6,1391499000,3.58,17.08,1391481000,27.08,1391502600,17.08,1391481000,27.08,1391502600
1391538600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1391564461,1391604195,0.21,0,0,0,27.57,1391592600,17.58,1391643000,27.57,1391592600,17.58,1391643000,10.87,0.56,1.99,57,0.31,6,1391585400,3.292,15.58,1391553000,27.57,1391592600,15.58,1391553000,27.57,1391592600
1391625000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1391650827,1391690640,0.25,0,0,0,27.08,1391679000,16.08,1391733000,27.08,1391679000,16.08,1391733000,13.3,0.61,3.1,103,0.37,5,1391671800,3.035,17.58,1391643000,27.08,1391679000,17.58,1391643000,27.08,1391679000
1391711400,Foggy in the morning and overnight.,partly-cloudy-day,1391737192,1391777084,0.28,0,0,0,25.57,1391769000,13.08,1391819400,25.57,1391769000,13.08,1391819400,12.06,0.6,4.33,283,0.37,5,1391754600,2.996,16.08,1391733000,25.57,1391769000,16.08,1391733000,25.57,1391769000
1391797800,Foggy in the morning and overnight.,partly-cloudy-day,1391823555,1391863528,0.31,0,0,0,22.58,1391848200,11.57,1391909400,22.58,1391848200,11.57,1391909400,7.86,0.55,1.95,0.17,4,5,1391837400,3.099,13.08,1391819400,22.58,1391848200,13.08,1391819400,22.58,1391848200
1391884200,Foggy in the morning and overnight.,clear-day,1391909917,1391949972,0.34,0,0,0,20.58,1391945400,8.58,1391995800,20.58,1391945400,8.58,1391995800,3.54,0.48,1.36,0,4,5,1391884200,3.291,11.57,1391909400,20.58,1391945400,11.57,1391909400,20.58,1391945400
1391970600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1391996277,1392036415,0.37,0,0,0,20.58,1392024600,10.08,1392071400,20.58,1392024600,10.08,1392071400,2.03,0.42,1.52,138,0.56,5,1392017400,3.169,8.58,1391995800,20.58,1392024600,8.58,1391995800,20.58,1392024600
1392057000,Foggy in the morning and overnight.,partly-cloudy-day,1392082637,1392122858,0.4,0,0,0,22.38,1392107400,11.07,1392172200,22.38,1392107400,11.07,1392172200,2.12,0.4,1.64,100,0.42,5,1392107400,2.976,10.08,1392071400,22.38,1392107400,10.08,1392071400,22.38,1392107400
1392143400,Foggy in the morning and overnight.,partly-cloudy-day,1392168995,1392209300,0.43,0,0,0,22.58,1392197400,13.58,1392240600,22.58,1392197400,13.58,1392240600,2.51,0.41,1.38,77,0.34,4,1392197400,3.1,11.07,1392172200,22.58,1392197400,11.07,1392172200,22.58,1392197400
1392229800,Foggy throughout the day.,partly-cloudy-day,1392255353,1392295742,0.46,0,0,0,21.58,1392283800,12.58,1392334200,21.58,1392283800,12.58,1392334200,3.45,0.42,4.09,98,0.37,6,1392273000,2.476,13.58,1392240600,21.58,1392283800,13.58,1392240600,21.58,1392283800
1392316200,Foggy throughout the day.,partly-cloudy-day,1392341709,1392382183,0.49,0,0,0,21.08,1392377400,9.58,1392427800,21.08,1392377400,9.58,1392427800,9.17,0.61,2.62,84,0.48,5,1392363000,2.453,12.58,1392334200,21.08,1392377400,12.58,1392334200,21.08,1392377400
1392402600,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1392428064,1392468624,0.52,0,0,0,23.08,1392460200,13.58,1392514200,23.08,1392460200,13.58,1392514200,5.47,0.58,2.48,87,0.42,5,1392453000,2.728,9.58,1392427800,23.08,1392460200,9.58,1392427800,23.08,1392460200
1392489000,"Foggy until morning, starting again in the evening.",partly-cloudy-day,1392514418,1392555065,0.55,0,0,0,21.58,1392543000,9.58,1392597000,21.58,1392543000,9.58,1392597000,5.2,0.49,2.36,88,0.39,6,1392535800,2.829,13.58,1392514200,21.58,1392543000,13.58,1392514200,21.58,1392543000
